review,label
"Pourquoi votre service technique est merdique? Pourquoi les numéros de renseignements ne fonctionnent pas? pourquoi personne ne répond sur les appels des clients? pourquoi les sous-traitants ne sont jamais a l'heure? On avait cru que internet allait faciliter la vie, la qualité de service, permettre aux gens de travailler a distance, faire gagner du temps et avec le temps on s'est rendu compte que c'est le contraire et cela est a cause du manque de professionnalisme, l'irresponsabilité et la nonchalance de votre compagnie et de vos sous-traitants ! Bref, tiers monde en couleur.",1
"""nous avons remonté votre affaire aux responsables régionaux pour une intervention exceptionnelle""
C'était l'une de vos réponses mensongères depuis le 17-01-2021 suite à ma réclamation qui dure depuis le 05-11-2020
J'attends l'intervention exceptionnelle",1
L'internet est coupée dans une école depuis le mois de novembre . On a passé 8 réclamations et jusqu'à maintenant rien. Tunisie Télécom vous n'êtes pas sérieux . Pas normal,1
adsl n'est pas stable et absence de tonalité téléphone ,1
Très mauvaise connexion en plus nous on ne devrait pas payer pour la publicité donc donnez nous une migration pour un débit de 8 mégas gratuite,1
Tunisie Télécom c'est quoi le problème a bessetin mnihla telephone dérange dps 17/11/2020 j'ai payée tous...70563506,1
est ce que cormale la ligne d'ADSL coupée depuis hier 17 j'usqu'a maintenant,1
pourquoi service clientel ne répond pas ? 20 fois j'appelle 1298 et rien,1
S'il vous plaît ligne téléphonique déranger depuis le 30 décembre 2020 tj pas réponse de la part du service technique c normale en 2021 réclamation faite agence SALAMMBô la goulette et par mail. Il ya une solution ??,1
J'ai le même problème déjà j'ai signé un contrat depuis 5mois 20mega et depuis la connexion ne marche plus et Si sa marche elle est trop faible pas plus de 10 mega. C trop dégoûtant,1
Problème de connexion depuis le 25 décembre et j'attends votre intervention!! Maziltou mtawlin??,1
"Problème de connexion depuis Samedi, plusieurs réclamations sans réponse... Service technique injoignable ",1
"Problème de débit d'internet.
Je paie pour 20 mega et fibre optique.
Je n'est que le nom comme service.
C une honte Tunisie Télécom",1
"Service client incompétent. informations contradictoires
Depuis le 04/12, ma ligne n'est tjr pas activée
Bravo TT",1
C honteux plus que 12 jours de coupures,1
C fait 4 mois sans internet suite à vos travaux de changement des câbles ce n'est pas normal du tout vous n'avez pas même demander mon autorisation pour le changement c urgent voir une solution rapide,1
"Tunisie Télécom , j'ai migré mon ADSL vers smart rapido (ligne GSM 78827613) depuis deux semaines et j'ai toujours 8 Méga de débit ! J'appelle topnet chaque jour et ils m'expliquent que c'est votre service technique qui s'en occupe!",1
Est ce normal qu'il me reste 61 Mo de forfait qui n'ouvre rien et vous demander d'épuiser le forfait afin que je puisse recharger! Meme que j'ai 10 Go et je veux en rajouter vous voulez de l'argent ou pas laissez nous recharger ce qu'on veut quand on veux!,1
j'ai un mois j arrete pas de faire des réclamations et pas de réponse de votre part Tunisie Télécom,1
Jai souscris un abonnement depuis le 1er décembre le modem est là branché depuis début janvier problème de synchronisation aucun service ne prend en charge mes appels et mes réclamations!????,1
"Très grave !!!! : contrat signé depuis le 18 décembre 2020 et toujours pas d internet et le comble c est qu’on reçoit un sms pour nous demander de payer !! De quel réduction vous parler alors que le service est inexistant le basique n est mm pas disponible !
5 réclamations effectuées dont ci-dessous les numéros :
Le 07 01 2021 ref 1-51674976601
Le 09 01 2021 ref 1-51676262918
Le 19 01 2021 ref 1-51682776161
Le 26 01 2021 ref 1-51687780221
Le 29 01 2021 ref 1-51690784835
mais aucune réaction, aucun coup de fil aucun vis-à-vis rien ! Rien rien !",1
Une connexion merdique et un service mediocre!!! Plus que 40 appels pour le service technique et personne ne repond. 4 reclamations faites sans auccune réponse et auccun changement.,1
24 /11/2020 ... première réclamation.....et d apres cet jour je fais 8 rappelles de réclamation...maintenant le 10 Janvier 2021 et le telephone encore dérange ....pourquoi.,1
"j'ai réclamé la coupure de ma ligne téléphonique ça fait une semaine, aucun contact, aucune intervention.. Lors de ma deuxième réclamation c'est avéré que la première était clôturée.. clôturée de quelle manière!!!?? je ne sais pas?! c'est une ligne professionnelle que j'ai utilisée que 3 jours!!!! vous voyez ça normal!!",1
Vos services clientèle ne répondent pas. Le 71001298 puis le 2 pour GSM et 3 pour le fixe et internet ne marchent pas. Ni le 1 ni le 2 ni le 3 . On ne peut passer à un de vos opérateurs,1
"Est ce que vous trouvez normal qu'en 2021 on attend plus que 2 mois maintenant pour avoir le WiFi en illimité !!?
On m'a appelé 2 fois, à chaque fois je me dis ça y est il vont venir. Hélas ils appellent juste pour savoir si je veux toujours avoir cette maudite offre ou pas !!!",1
"ma demande de ligne vdsl a été annulée sans notification
aucune personne ne m'a contacté
est-ce que je passe nouvelle commande? je passe chez la concurrence? quoi faire?",1
Ça sera mieux si vous commencez à vous occuper des réclamations de vos clients avant tout.. Et améliorer votre service client par la même occasion…,1
"Réclamation faite depuis 1 semaine, aucune intervention 31/12/2020 référence 1-51670615606
TT vous remercie et vous informe que votre reclamation est enregistree le 02/01/2021 14:11:26 sous la reference 1-51671444670.",1
"Apres l'activation du voix de la ligne TPH 78226995 depuis un mois, je trouve pas de tonalité jusqu'à moments.
plusieurs réclamations ont ete mis sans résultat",1
"Bonjour;
Sa fait une semaine que j'attends la visite d'un technicien Tunisie telecom.
Enfin il est venue il y a 3 jours pour raccorder ma nouvelle ligne suite à une demande de transfert il a fait le raccordement jusqu'a chez moi mais il a oublié de faire le nécessaire au niveau du sous répartiteur et voilà depuis je galère reclamation après reclamation pas de connexion personne ne répond je paye sans avoir de service...
Ce pays n'avancera jamais si a chaque fois les responsables font la moitié de ce qu'on leur demande de faire.",1
" ma demande de ligne vdsl a été annulée sans notification
je veux une explication par téléphone ou par email",1
Répondez correctement aux gens c beaucoup mieux ni téléphone ni internet quand même il faut nous respecter c pas sérieux du tout ???????????????????????????????????????????????????,1
2 mois sans connexion réclamation en cours !!! Service null,1
5mois sans connexion plusieurs réclamations en cours sans réponses,1
"4 mois de dérangement de ma connexion internet
Appeler le 1298
Rappeler le 1298
Aller à l'agence Tunisie Télécom hrairia
Appeler de nouveau
Contacter le service client sur messenger
Appeler encore
Chercher à contacter le service régional
Encore le 1298
Aller à l'agence de nouveau
-
-
Rien",1
"il vaut mieux réparer les pannes avant de faire du marketing!
Nous vous informons que votre réclamation a été signalée au service concerné sous la référence 1-51653314727.",1
"plus qu'un mois sans ligne téléphonique, +eurs réclamations sans suite , vous méprisez vos clients ,promesse d'intervention non respecté",1
"30 jours sans adsl, 7 réclamations et des incompétents à la tête d'une société qui ne sait faire qu'emmerder ses clients.",1
"2 ans à vous courir après poir me reparer un debit upstream de 0,083 Mb ... Je m'en fou de la 5G",1
Quelle service de maintenance 21 jours sans fix et internet ,1
"Encore une fois coupure du fixe et de l""internet",1
"Je remercie Tunisie Télécom pour leur intervention, il s'est avéré que c'était un problème majeur, ils ont tout fait pour le résoudre. Tout est rentré dans l'ordre maintenant un grand bravo Tunisie Télécom.",5
j'ai contacté le service technique pour réparer la panne après 4 jours de la coupure me disait il fait mauvais temps en peut pas et voila ça fait une semaine tout le quartier sans téléphone ni internet et période de révision et examen imaginer comment il veulent instaurer le --à distance-- avec cette misère,1
Tout abonnement internet Tunisie Télécom je vous le déconseille ils sont incapables de maintenir leur réseau je vous le conseille par expérience.,1
"Tunisie Télécom
Concernant wifi si vous ne répondez aux clients pourquoi il exicte le numero service client !!!!",1
Un jour de plus sans connexion déjà 8 jours évidemment payé +ADSL +IP TV et tunisie Télécom toujours absente pour réparer leur câble. Alors prenez garde de ce que vous attend.,1
Bonjour je continue de donner des nouvelles sur mon expérience avec tunisie Télécom pour être un avis en temps réel pour les intéressés des offres qu'elle propose déjà 9 jours sans connexion et les abonnements attachés alors je déconseille l'option tunisie Télécom je la note 0/10.,1
Un jour de plus sans connexion déjà 8 jours évidemment payé +ADSL +IP TV et tunisie Télécom toujours absente pour réparer leur câble. Alors prenez garde de ce que vous attend.,1
"Comment ça se fait qu’on peut pas contacter le service technique concerné d’une entreprise de télécommunications
Par téléphone ou par mail ?????
Et cerise sur le gâteau on me demande de payer même si on a pas le service internet pour pouvoir continuer à réclamer la coupure.",1
"Je comprends pas vous parlez de l’évolution de tunisie Telecom
Le pire plan en Tunisie
Connexion internet en dérangement depuis 3mois
Service technique qui reçoit les abonnés depuis une fenêtre à l’extérieur de l’établissement même si il pleut dehors!!! On doit subir a tout cette humiliation et toujours sans résultat",1
"Est ce que c'est normal de couper la ligne d'un cabinet médical ?!!! Pour une facture de 40 dt !!
Et pour info, je me suis connectée à maintes reprises pour payer en ligne, cette facture n'existe pas.
Faut-il que j'arrête mon travail pour aller payer dans une agence?!!
Shame on you",1
Aucune intervention déjà une semaine sans connexion,1
"Je me demande est ce que les équipes de service technique de Tunisie Télécom sont infectés par COVID-19 ou quoi? Il sonne sur les numero téléphoniques ci-dessous et pas de reponse!
71841678
71933740
71933950",1
"Arretez de nous vendre des reves ,je risque perdre mon travail grace à votre incompétence et à vos agents .durants deux semaines 4 jours perdues de mon travaille .qui va me les payer qui va me garantir mon poste .? Aucune reponse ma ligne est accrochée sur une branche darbre le moindre vent je suis déconnectée vos agents de kelibia et menzl temim sont incompétents,vous etes nulle et je vais porter plainte contre vous",1
"Service facturation ne répond jamais aux mails. Le jour, ou ils ont envoyé la facture par mail, quand je clique dessus, une facture au nom d’une personne qui s’ouvre.
J’arrive pas à me connecter , malgré la réception de la confirmation du mot de passe.",1
Service client nuuuuuul j'ai acheté un mobile wifi qui m'a coûté plus de 100 dinars que je dois jeter parceque tunisie TELECOM n'a pas prévu qu'un jour il faut changer la batterie du mobile wifi et pour couronner le tovut aucune agence Télécom ne vend ces batteries est-ce que c'est normal....,1
Mais vous êtes catastrophique c'est vraimenet honteux comment vous traitez les demandes de vos abonnés... à chaque fois vous prouver que vous êtes mal organisé et que votre SAV est le pire au monde... vous suivez envore un modèle qui date depuis des années et des années.... la débilité des process .... l'incompétence des techniciens que vous envoyez ..... vraiment vous êtes nuls .... je suis très déçue de votre qualité de service... j'ai déposé ma demande depuis le mois d'août et j'ai toujours pas de synchro .. personne ne répond.. personne n'intervienne.... a dieu ce pays misérable ,1
Les cartes TT s'épuisent sans avoir fait une seule communication ! C du vol.,1
 qualité de service mediocre. Reclamation faite depuis plus de10 jours sans réponse,1
réparez tout d'abord les ligne adsl depuis le mois de septembre en panne d ADSL aucune reponse ni du fournisseur ni votre part,1
Depuis 13 jours j'ai fait une réclamation mais sans réponse problème de connexion quand il va être réparé que Dieu le sait..............,1
"demande validé depuis le 1er octobre , bientot 2 mois et toujours pas d'internet .. que des promesses.. services clientles non professional",1
"Ça va faire 4mois que je rèclame le dèrangement de ma ligne et je paye le service comme même
Septembre octobre novembre et décembre sans connexion internet et le comble
Il faut que je continue à payer 💰 pour pouvoir poursuivre les réclamations!!!!",1
"Commencez d’abord par activer votre service client! On arrive même pas à vous joindre par téléphone! Vous êtes tout simplement ridicule.
Procédure de résiliation de contrat inbox please !",1
dommage ma ligne a ete reparee et apres 24 h s'est tombee encore une fois en panne et maintenant elle est derangee,1
Qurl connexion a distance ? Depuis plus de 10 jours je vous appelles pour mon clé 3G qui ne fonctionne plus et vous ne faites rien !!! Aujourd'huit j'ai découvert que les reclamation ne sont pas passés . Services client merdique !!!,1
"C'est grave j attend la reprise de mon abonnement ADSL depuis le mois de septembre instance technique svp travailler le service technique de Ben , arous mhamdia pourquoi ca? je suis en télétravail n'y",1
" Les délais de traitement des dérangements ADSL.. Pas moins que 10 jours. Aussi les délais de traitement des nouveaux demandes ADSL (plus que 30 jours.. Même y a des demandes qui dépasse les 60 jours et plus) mais le pire c'est les délais de validation des constructions lignes (au minimum 10 jours ouvrables..), mais y a l'exception pour un seul FSI (moins de 10 jours ooop modem connecté). C'est la honte au niveau CCL SIDI BOUZID. Merci de prendre les choses au sérieux..",1
Service catastrophique 21 jours la ligne téléphonique est en panne plusieurs réclamations et la Tunisie télécom est toujours absente,1
"Bonjour Tunisie Télécom
Svp veuillez intervenir le plus vite possible je suis en télétravail",1
"Bsr! Ça fait un mois que j'ai des problèmes de connexion et depuis 1 mois aucun agent n'est passé chez moi j'ai déjà appelé le service client il ne décroche plus mes appels
71256006",1
J'ai passer une commande adsl wafi j'ai brancher modem depuis le 26/10 et jusqu'à maintenant voyant internet clignote toujours en rouge??,1
"Ça fait 4 jours que j'ai perdu la connexion. Après avoir fait le nécessaire avec mon opérateur internet, il s'est avéré que le problème c'est le port de télécom. Et la mésaventure a commencé. J'ai passé 4 ou 5 réclamations à travers mon opérateur internet. J'ai contacté Tunisie Télécom agence Ariana et j'ai passé une autre réclamation. En vain !!",1
"Service très nul 👎 malheureusement, pas d’internet depuis 2 semaines",1
"bonjour , jai fait une nouvelle demande de ligne et j'attend encore le technicien , on m'a appelé samedi dernier mais personne n'est passé, merci de me confirmer si la demande est en cours ou annulée comme dab",1
"Bonsoir, j'ai passer une demande pour offre waffi , mais après 1 mois ,aucun retour. Est-ce que comme ça on traite le client !!!???",1
Service client depuis hier saturé et le client qui paie ses factures et ne bénéficie pas de connexion internet? Il fait quoi?!,1
Nous habitants de bab souika précisément rue kochbati et impasses y afférentes nos lignes de téléphone ainsi qu'Internet sont coupées depuis plus 6h.... depuis cette matinée nous n'avons pas pu joindre vos services...Merci d'intervenir en urgence,1
service paiement via net ne fonctionne pas depuis hier... comment faire?????,1
J’ai réclamé un problème de débit depuis 2 mois... rien!!! Maintenant déjà 3 jours sans internet on a appelé TOUT LE MONDE et la réponse est : les techniciens sont une sous’ traitance donc on ne vous garantit pas qu’ils vont se déplacer...donc bien sûr Rien de rien!!!,1
"Bonjour
Des réclamations sans suite
Encore plus J'ai fait une relance depuis le web, encore rien.
Plutôt pire encore il clôture la réclamation sans rien faire ...puuuf",1
 debit presque 0 pendant plus d une semaine et le technicien me répond qu on ne peut rien faire il faut attendre l 'entrepreneur pour faire les réparations.,1
MON CONNEXION VDSL 20 MEGA WAFFI NE MARCHE PAS DEPUIS LE JOUR OU JAI PRIS MON MODEM,1
"votre service technique est nul !
j'ai reçu le modem depuis le 2 septembre et j'attends toujours l'activation de la ligne telephonique (même pas l'internet!!!!)
suite à un contact direct avec l'agence, on me disait qu'une équipe se déplacerai le jours même pour vérification de l'installation, mais vous pouvez imaginer le reste de l'histoire ...",1
"Service très nul 👎 malheureusement, pas d’internet depuis 2 semaines j'ai passé pas mal de fois des réclamations aucune réponse !!",1
"Bonjour, je n’ai pas de connexion depuis deux jours aujourd’hui c’est le troisième jour apparemment il s’agit d’un problème à la centrale Ennasr 2. J’ai passé deux réclamations et Personne n’est venu comme on me l’a dit. Je travaille à distance avec des étrangers et depuis deux jours je suis en congé malgré moi !! Comment leur expliquer brabi que dans mon pays un problème de connexion peut persister trois jours ?",1
"Moi je pense que je vais mettre fin de contrat avec la telecom. Vous manquez de professionnalisme. J'ai fait 3 réclamations pour régler la tonalité du tel fixe qui a causé une coupure de connexion. Sachons que je suis entrain de perdre mon boulot à cause de vous puisque je fais le télétravail. Bref, je ne vais pas payer une facture sans avoir pu profiter de la connexion.... Service de merde!",1
"Bonjour ça fait à peu près 4 mois où j'ai déposé une demande de ligne fixe
Mais suite à un problème technique de vos travaux incomplets on arrive pas à me joindre au réseau
Déjà vous avez l'exclusivité des ligne fixe et vous ne pouvez pas assurer les travaux une personne comme moi qu'est ce qu'elle fait mettez vous à ma place sans communication sans internet vraiment je vous sollicite de bien vouloir prendre ma plainte au sérieux Et je serai reconnaissante merci",1
Pas Internet a El Mourouj depuis mardi dernier on cherche rien que de l'internet,1
Je voudrais remercier les agents de Tunisie Telecom et les sociétés qui sous traite les réclamations techniques pour leur réactivité suite à notre réclamation. Une équipe s’est déplacé et notre activité a pu reprendre Grand merciii . And Keep it up !! Merciiii beaucoup! ,5
"Je suis abonné TT offre waffi VDSL 20Mega sous num:72.682.434 a zaghouan depuis 18 mars 2021
Jé recu le modem 22 mars et jlé branché et de ce jour jé pas d'accés INTERNET
Jé contacté le service technique centaine de fois ,le service technique en ligne pas mal de fois ,je contacté la direction régionale de TT a zaghouan pas mal aucune réponse,service nul",1
"Svp veuillez intervenir sur la ligne 71600130
Pas de connexion depuis le matin
Svp je suis en télétravail
Abonnement VDSL 20 Mega",1
TT meilleur service technique,5
 excellent service technique de Tunisie Télécom,5
Très satisfait de la rapidité wifi ,5
Mise en service 4 jours d'attente ,1
Ma ligne professionnelle est coupé depuis une semaine aucun retour de votre part sachant que j ai fait ma réclamation. Je suis furieux de votre service.,1
"Bonjour
J'ai réclamé depuis mercredi et sans réaction
L'internet toujours non fonctionnel
Svp merci d'intervenir et d'envoyer un technicien pour résoudre le problème",1
"Pas de connexion depuis jeudi , facture payée merci de vérifier le plus tôt possible ; 71601657",1
"Bonjour , suite à l'interruption du réseau internet , j'ai lancé un appel via 1298, j'ai attendu plus que 48 heures , j'ai renouvelé l' appel nième fois mais sans aucun issue",1
"le service technique sfax nord 74 233 246 , qui est un service indisponible , simple téléphone qui sonne et aucune réponse , façon de nous faire taire ni rien ni plus,",1
 J’ai passé deux réclamations et Personne n’est venu comme on me l’a dit.,1
"Bonjour, je n’ai pas de connexion depuis deux jours aujourd’hui c’est le troisième jour apparemment il s’agit d’un problème à la centrale Ennasr 2.",1
C pas vrai j'ai un adsl et la connection ne marche pas toujours,1
 c la honte et personne ne répond ni par téléphone ni en agence si vous voulez pas travailler c pas la peine de nous emmerder résilier le contrat et la demande normalement c’est plus facile qu’attendre,1
Moi aussi j'ai un problème d'internet,1
"Moi je pense que je vais mettre fin de contrat avec la telecom. Vous manquez de professionnalisme. J'ai fait 3 réclamations pour régler la tonalité du tel fixe qui a causé une coupure de connexion. Sachons que je suis entrain de perdre mon boulot à cause de vous puisque je fais le télétravail. Bref, je ne vais pas payer une facture sans avoir pu profiter de la connexion.... Service de merde!",1
J'ai fait une réclamation plus qu'une semaine.,1
"Bonjour ça fait à peu près 4 mois où j'ai déposé une demande de ligne fixe
Mais suite à un problème technique de vos travaux incomplets on arrive pas à me joindre au réseau
Déjà vous avez l'exclusivité des ligne fixe et vous ne pouvez pas assurer les travaux une personne comme moi qu'est ce qu'elle fait mettez vous à ma place sans communication sans internet vraiment je vous sollicite de bien vouloir prendre ma plainte au sérieux",1
Pourquoi je n'arrive pas à payer mes factures à travers le site tunisietelecom par carte bancaire comme d'habitude ??,1
2 fois je fait la demande par mail pour Vdsl 30 puis 50 mais aucune réactivité. Je possède actuellement adsl 8mega au 72279211,1
 internet fixe au lieu de 10 mbps si vous recevez 1 ou 2 mbps,1
"Tunisie Telecom on attend depuis 6 mois l’installation d’une ligne téléphonique,bravo ,toujours rien à ce jour et pas de réponses a priori ils ont dit ils ont fait appel d’offres pour l’installation du nouvel immeuble hhh",1
La connection chez moi est movaise,1
 j'ai passé une réclamation depuis deux mois mais aucune réponse jusqu'à aujourd'hui,1
Connexion médiocre!,1
"J'ai une idée sur la rapidité de TT pour activer ma ligne. On me fait patienter 48h chaque fois que j'appelle le service client ou lorsque je passe à l'agence
Depuis deux mois j'attends l'activation",1
honte a vs a votre service technique..10 réclamations et un mois d attente.. et tjrs pas de solution,1
"Service nul et médiocre!!! Internet je paye abonnement 20 méga , je trouve 4.5 méga!!!",1
Bonjour.j arrive pas a recharger mon ligne via efacture . Quel est le problème sachant que j'ai du solde dans ma carte bancaire,1
Service médiocre !!! Ça fait plus de 6 semaines que j'attends une activation de ligne !!!,1
Tel et internet coupées plus que 3 jours,1
"Tunisie Telecom m'a résilier la ligne ADSL par erreur. Le service technique n'a pas reçu l'information que j'ai réglé mes factures et ils m'ont facturé des frais supplémentaires.
Vous m'avez dit qu'un technicien va venir, mais jusqu'à aujourd'hui personne n'intervient.",1
Après une coupure internet il y a quelques jours la connexion est revenu mais j'ai 8 méga dans les paramètres du routeur au lieu de mon offre de 10 méga (waffi).,1
Mauvaise connexion pour topnet  feriana kasserine,1
Connection zero top net tozeur,1
" le service de technique de Tunisie télécom est en grève , tout est bloque a la Marsa",1
"j'aime pas démarrer la discussion avec une déception. mais malheureusement c le cas avec Tunisie Telecom. voilà j'ai fait une réclamation depuis le 22 août 2020 pour le dérangement d'une ligne téléphonique. dommage, pas de réaction seulement des promesses et voilà nous avons enregistré votre réclamation.",1
"Je travaille à la maison et jai besoin d'internet.
J'ai deux semaines entrain d'attendre la ligne ??????",1
J'ai un à abonnement adsl de 8 mega et j'en reçois qu'environ 2 mega.,1
chaque semaine une réclamation un grand retard pour résoudre les problèmes techniques,1
Paiement en ligne ne marche pas,1
"J'ai fait une demande dans votre service depuis 15 jours .. sans recevoir aucune response jusqu'a ce jour .. je veux connaitre la cause de cette attente , si non on va annule cette demande .",1
j'appelle 1298 sans aucune suite !!!!,1
Depuis octobre 2015 je rencontre le problème de connexion de l'adsl(déconnexion sans cesse),1
"Malgré des visite de votre technicien, des visite de technicien de topnet dernière(05/01/17) le problème existe tjr",1
je contacte le service clients qui fait des réclamations sur les réclamations sans réponses et toujours pas de réponses,1
zero professionnalisme pour le service client,1
C'est un service nuuuuuul nuuuuuul jai fait plus de 50 réclamations pour profiter du forfait partagé ça fait 5 mois que j'attends.....toujours rien…,1
Merci hier une intervention pour corriger une faiblaisse de débit en moins de deux heures et tout est rentré dans l'ordre,1
Y-t-il un problème géneral de coupure de connexion depuis septembre sur la région de nouvelle médina et yasminet?. Prière nous éclairer.,1
Réseau zone AFH cité Wafa Nabeul une catastrophe,1
Connexion faible faible faible faible,1
 j'ai demandé le service technique plusieurs fois mais pas de réponse dommage,1
Une intervention de réparation de l'adsl dans une ligne avec tonalité normale prend plus de 10 jours -c'est honteux-,1
"Une réclamation qui date de plus de un mois non encore traitée !!!!!
Déception....déception...déception",1
ma réclamation demeure sans réponse que se passe-t-il. On ne sait rien service médiocre,1
Une réclamation qui date de plus de un mois non encore traitée !!!! 71221504,1
un mois pas de tonalité !et 9 jours sans ADSL ! ADSL n'a pas fonctioné même pas 2 semaine les derniers 30 jours !,1
"bjr, ça fait 2 jours que j'essaie de vous contacter sur le 1298, mais sans réponse c'est toujours 'attendez , entrain de vous répondre, trop de communication pour le moment.. . avez vous un N° fixe pour pouvoir vous joindre",1
j'ai fait une demande de ligne fixe depuis le 19/10/2015 a l'agence menzel bourguiba il m'ont dit ca va prendre 3 jours . aujourd'hui c'est le 04/11/2015 il me disent les technicien sont en congé est ce que c'est normal ce que vous faites????????,1
"Bonjour Tunisie Télécom, votre seul et unique technicien qui s'occupe de la région du Lac II est venu pour ""normalement"" nous installer la ligne et puis il a demandé qu'on lui verse un pot-de-vin ( donner un pourboire) pour ne pas dire autre chose... Quand nous avons refusé, il a jeté les fils par terre et il est parti! Trouvez-vous cela normal?",1
J'ai réclamé aujourdhui pour le faible débit de rapido fibre optique prévu avoir un débit de 20 mais on a eu la moitié . Même pour des solutions supposé innovante et sans soucis tunisie telecom insiste a garder ses habitudes,1
Service client depuis hier saturé et le client qui paie ses factures et ne bénéficie pas de connexion internet? Il fait quoi?!,1
service paiement via net ne fonctionne pas depuis hier... comment faire?????,1
J’ai réclamé un problème de débit depuis 2 mois... rien!!! Maintenant déjà 3 jours sans internet on a appelé TOUT LE MONDE et la réponse est : les techniciens sont une sous’ traitance donc on ne vous garantit pas qu’ils vont se déplacer...donc bien sûr Rien de rien!!!,1
"Bonjour
Des réclamations sans suite
Encore plus J'ai fait une relance depuis le web, encore rien.
Plutôt pire encore il clôture la réclamation sans rien faire ...puuuf",1
debit presque 0 pendant plus d une semaine et le technicien me répond qu on ne peut rien faire il faut attendre l 'entrepreneur pour faire les réparations,1
"BONOJUR TT
MON CONNEXION VDSL 20 MEGA WAFFI NE MARCHE PAS DEPUIS LE JOUR OU JAI PRIS MON MODEM DONC, DEPUIS LE 16 OCTOBRE 2020",1
"votre service technique est nul !
j'ai reçu le modem depuis le 2 septembre et j'attends toujours l'activation de la ligne telephonique (même pas l'internet!!!!)
suite à un contact direct avec l'agence, on me disait qu'une équipe se déplacerai le jours même pour vérification de l'installation, mais vous pouvez imaginer le reste de l'histoire ...",1
SVP une demande ADSL WAFFI depuis MAI 2029 et aucune réponse jusqu'à nos jours : demande en attente jusqu'à quand,1
"C'est pas sérieux de tout les réclamations se poursuivent depuis plus de 04 mois aucune suite et aucune réaction.
Donc vous êtes des menteurs et c'est tout pour ne pas dire autre chose.",1
"Bonjour j’ai une réclamation depuis le 08.Aout !!!!! Aucune réponse , aucune réaction , les bureau technique fermer , les téléphones personne ne répond : LA HONTE WALLAH",1
DEPUIS UN MOIS NOUS VOUS DEMANDONS DE PARVENIR DE REGLER LA PANNE DE LA LIGNE 74229197 ET JUSQUA CE JOUR PAS DE REPONSE,1
4 réclamations et aucune intervention ! Des déplacements sur place pour nous dire que ceci est le service commercial et que vous n'avez aucune relation avec le service technique de la région! On paye de l'argent pour qui alors ?!,1
"J'ai réclamé depuis plus q'un mois maintenant pour avoir une ligne téléphonique, mais toujours pas de réponse, vous vous moquez des gens ou quoi?? je peux savoir ce qui vous empêche de faire votre travail et pourquoi mettez-vous autant de temps à traiter les réclamations de vos clients!! vraiment jamais vu!! service mediocre.",1
"Toujours service nul, vous m'avez envoyé un message pour récupérer le modem de mon pack ADSL alors que la ligne internet en dehors de ma maison est inexistante, je n'ai eu même pas un technicien de vous chez moi, aucun câble branché à l'extérieur de ma maison, c'est à dire à la boîte de l'internet qui se trouve à côté de ma maison, aucune trace. J'ai essayé de réclamer auprès de votre boutique de Rue du Ghana au passage et la conseillère qui bien évidemment était complètement incompétente et incapable de gérer ce genre de soucis. Vraiment c nul. Service mauvais, service technique 0, et des conseillères qui ne savent pas communiquer avec les clients ni même comprendre les problèmes et les anomalies et savoir expliquer et entendre. Et en fin du mois vous demandez le paiement du service.
Mais quel service !!!! Et quelle société !!!!",1
"j attend toujours l intervention du service technique apres 100 reclamations, toujours aucun retour!! apprenez a fidéliser vos clients!!!",1
"Réclamation men Juin w aujourd'hui selon votre service clients ""la réclamation n'a pas encore traitée"".",1
"Ma demande d’une ligne fixe et internet date du 14/05/2020, aucune réponse",1
J ai voulu payer mes factures par internet mais vainement,1
 Je ne vais pas payer une facture que j'ai déjà payée. Veuillez régler votre système de payement en ligne si vous avez un problème.,1
"Big FLOP TT! 👎👎
J'ai inscrit au service e-facture pour reçu mes factures par mail comme vous avez mentionné sur site, mais j'ai rien reçu",1
"Je souhaites vraiment comprendre votre logique pour le renouvellement des forfaits, avec un solde de 70 Mo tu ne peux pas te connecter, mais tu ne peux pas racheter un nouveau forfait non plus car il faut soit disant épuiser l'ancien !! estimez vous heureux que suis obligé de garder votre ligne car elle est business, mais votre app laisse vraiment à désirer !!!	",1
"Souvent, il m'est impossible de payer mes factures , ce qui m'oblige à me rendre à un centre de T Télécom. Pour moi, cette situation est inadmissible, surtout pour une société de télécommunication qui prétend être moderne et à l'avant garde des nouvelles technologies.	",1
Bonjour Personne ne répond au service client (1298)après 5mn d'attente,1
"Achat forfait impossible, toujours le même Message comme quoi vous devez épuiser l'ancien pour pouvoir acheter un autre. Malheureusement on ne peut même pas épuiser l'ancien.	",1
il y a un grand problème au ligne ,1
"Impossible de payer mes factures depuis plus d'une semaine, c'est énervant à la fin",1
Il y a un problème pour payer plusieurs factures en même temps. Ce n'est pas normal de devoir refaire toute la procédure pour chaque facture.,1
Je suis déçu de TT ligne adsl installée depuis 15/11/2020 jusqu'aujord'hui 02/12 avec des réclamations quotidiennement et encore pas d'internet	,1
Il reste beaucoup à faire Vous compliquer beaucoup les choses au lieu de facilité le payement en ligne,1
Activation forfait data partager indisponible !!!,1
Je suis une vielle dame donc pas très agile a la manipulation et un peu lente pour payer ma facture a chaque fois je dois recommencer 3 ou 4 fois pour que ça passe.,1
Augmentation de 5dt pour le forfait 25gb est un vol.,1
Deux recharges effectuées en 2020 l'une de 50 dt et l'autre de 20 dt n'ont jamais abouti malgré les réclamations transmises via votre agence commerciale de Menzel Temime,1
